
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Exchanged species: Concentrations in mol/L     
    - Component in dry nodes in mol/L medium
 
VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_ca+2     ,t_mg+2     ,t_na+      ,t_k+       ,t_hco3-    ,t_so4-2    ,t_cl-      ,X_na+      ,X_k+       ,X_ca+2     ,X_mg+2     ,X_h+       ,
ZONE T= "0.000000E+00 yr"  F=POINT
     50.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     54.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     58.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     62.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     66.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
ZONE T= "0.100000E+07 yr"  F=POINT
      3.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9981  6.9683  0.4024E-02  0.4754E-02  0.4612E-01  0.1277E-02  0.1704E-01  0.1241E-03  0.4712E-01  0.4145E-01  0.5840E-02  0.1532E-01  0.1917E-01  0.2850E-01
      6.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9972  6.8366  0.5305E-02  0.7728E-02  0.6686E-01  0.1715E-02  0.2214E-01  0.1888E-03  0.7181E-01  0.4715E-01  0.6164E-02  0.1182E-01  0.1825E-01  0.3133E-01
     10.000      0.000     0.000  0.1015E+01  0.0000E+00  0.1000E+01   4.000  0.9967  6.7734  0.6143E-02  0.9851E-02  0.7926E-01  0.1967E-02  0.2494E-01  0.2301E-03  0.8761E-01  0.4945E-01  0.6256E-02  0.1045E-01  0.1778E-01  0.3261E-01
     14.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9964  6.7393  0.6724E-02  0.1134E-01  0.8651E-01  0.2115E-02  0.2636E-01  0.2565E-03  0.9767E-01  0.5038E-01  0.6279E-02  0.9835E-02  0.1760E-01  0.3324E-01
     18.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7297  0.6913E-02  0.1181E-01  0.8862E-01  0.2159E-02  0.2672E-01  0.2646E-03  0.1008E+00  0.5059E-01  0.6283E-02  0.9682E-02  0.1756E-01  0.3340E-01
     22.000      0.000     0.000  0.1013E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7273  0.6965E-02  0.1194E-01  0.8914E-01  0.2170E-02  0.2680E-01  0.2666E-03  0.1016E+00  0.5063E-01  0.6283E-02  0.9648E-02  0.1756E-01  0.3344E-01
     26.000      0.000     0.000  0.1012E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7268  0.6977E-02  0.1197E-01  0.8925E-01  0.2173E-02  0.2681E-01  0.2671E-03  0.1017E+00  0.5064E-01  0.6284E-02  0.9641E-02  0.1756E-01  0.3344E-01
     30.000      0.000     0.000  0.1011E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6979E-02  0.1197E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     34.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1197E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     38.000      0.000     0.000  0.1009E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     42.000      0.000     0.000  0.1008E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     46.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     50.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     54.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     58.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     62.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     66.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
ZONE T= "0.100000E+08 yr"  F=POINT
      3.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9997  7.5754  0.1195E-02  0.5649E-03  0.7022E-02  0.3541E-03  0.6462E-02  0.1086E-04  0.3866E-02  0.1610E-01  0.4102E-02  0.3620E-01  0.1813E-01  0.1591E-01
      6.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9995  7.5061  0.1174E-02  0.7556E-03  0.1186E-01  0.4866E-03  0.8674E-02  0.1896E-04  0.6958E-02  0.2497E-01  0.5193E-02  0.2886E-01  0.1968E-01  0.1751E-01
